Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,40.26708221435547,85.27565002441406,59.45050048828125,131.29388427734375,125.1500015258789,85.90128326416016,35.02423095703125,74.89775848388672,254.2613067626953,78.69991302490234,31.33409309387207,72.28069305419922,150.05723571777344,235.9542694091797,98.34246826171875,191.99391174316406,107.88825988769531,59.6452751159668,44.600650787353516,33.71294403076172,58.18549346923828,43.064998626708984,109.16999816894531,59.45050048828125,157.0399932861328,125.1500015258789,107.94999694824219,45.540000915527344,84.68000030517578,318.5400085449219,85.94999694824219,38.772499084472656,90.6500015258789,158.49000549316406,268.7699890136719,125.48999786376953,221.16000366210938,114.51000213623047,82.66999816894531,57.380001068115234,53.529998779296875,85.02999877929688,43.07500076293945,109.30999755859375,59.5,159.38999938964844,125.18000030517578,108.0199966430664,45.939998626708984,85.0,322.6199951171875,86.30999755859375,39.16749954223633,91.93000030517578,158.52999877929688,268.80999755859375,126.51000213623047,222.4499969482422,115.08000183105469,83.16999816894531,57.380001068115234,53.56999969482422,85.19999694824219,42.314998626708984,108.97000122070312,58.5255012512207,156.02999877929688,124.38999938964844,106.80999755859375,45.5099983215332,84.05999755859375,317.5,85.5,38.60499954223633,90.55000305175781,156.1699981689453,267.3999938964844,125.06999969482422,220.0,113.94999694824219,82.4000015258789,57.09000015258789,52.79999923706055,83.66000366210938,42.540000915527344,109.26000213623047,58.599998474121094,158.3000030517578,124.66000366210938,107.62999725341797,45.90999984741211,84.45999908447266,322.0,86.12999725341797,39.10749816894531,91.91999816894531,156.55999755859375,267.8399963378906,126.48999786376953,221.02000427246094,114.56999969482422,83.04000091552734,57.16999816894531,53.15999984741211,83.81999969482422,102223600,8850900,53890000,5108400,11762500,13578800,10872200,3456700,1189600,22483800,4766400,7558900,32573300,86655700,16238200,3485000,6080900,4639500,1937800,16045300,11469300
2018-01-03,40.260066986083984,85.2834701538086,60.209999084472656,131.4945526123047,124.81999969482422,85.98880767822266,34.94731521606445,75.30463409423828,256.39239501953125,79.06616973876953,30.669389724731445,72.19300842285156,151.51528930664062,237.44676208496094,98.81269073486328,194.00794982910156,108.96229553222656,59.472110748291016,44.91156768798828,33.020172119140625,59.32825469970703,43.057498931884766,109.18000030517578,60.209999084472656,157.27999877929688,124.81999969482422,108.05999755859375,45.439998626708984,85.13999938964844,321.2099914550781,86.3499984741211,37.95000076293945,90.54000091552734,160.02999877929688,270.4700012207031,126.08999633789062,223.47999572753906,115.6500015258789,82.43000030517578,57.779998779296875,52.43000030517578,86.69999694824219,43.63750076293945,109.25,60.27450180053711,157.49000549316406,125.08999633789062,108.48999786376953,45.689998626708984,85.41999816894531,321.5199890136719,86.51000213623047,38.95750045776367,91.08999633789062,160.1699981689453,270.6400146484375,126.19999694824219,223.80999755859375,115.79000091552734,82.93000030517578,57.790000915527344,53.34000015258789,86.97000122070312,42.9900016784668,109.08999633789062,59.415000915527344,155.39999389648438,124.0999984741211,107.4800033569336,45.34000015258789,84.2699966430664,318.6300048828125,85.97000122070312,37.94499969482422,90.5199966430664,158.61000061035156,268.9599914550781,125.48999786376953,220.52000427246094,114.66000366210938,82.26000213623047,57.5099983215332,52.18000030517578,84.81999969482422,43.13249969482422,109.25,59.415000915527344,157.0399932861328,125.05000305175781,107.86000061035156,45.4900016784668,84.73999786376953,318.9800109863281,86.05999755859375,38.522499084472656,90.7300033569336,158.63999938964844,268.9599914550781,126.0,221.6199951171875,114.94999694824219,82.7300033569336,57.529998779296875,53.29999923706055,85.16000366210938,118071600,2441700,62176000,4146100,7904300,11901000,12635600,3078400,893400,26061400,11008000,5863600,29383600,90070400,8605100,2417600,6946100,5516900,1391300,16662400,13957700
2018-01-04,40.44707489013672,85.22877502441406,60.47949981689453,133.3004608154297,125.45999908447266,87.22061920166016,35.43952941894531,75.64073944091797,260.7904968261719,79.7620620727539,30.511795043945312,72.70329284667969,151.78041076660156,238.447509765625,98.79698181152344,194.85003662109375,109.36746215820312,58.447608947753906,45.28466033935547,33.12724685668945,59.41036605834961,43.25749969482422,109.11000061035156,60.47949981689453,159.44000244140625,125.45999908447266,109.04000091552734,46.08000183105469,85.5199966430664,326.7200012207031,87.11000061035156,37.755001068115234,91.18000030517578,160.30999755859375,271.6099853515625,126.06999969482422,224.4499969482422,116.08000183105469,81.01000213623047,58.2599983215332,52.599998474121094,86.81999969482422,43.36750030517578,109.1500015258789,60.79349899291992,159.5800018310547,125.8499984741211,110.02999877929688,46.220001220703125,85.80000305175781,326.8999938964844,87.66000366210938,38.25749969482422,91.7699966430664,160.7899932861328,272.1600036621094,126.16000366210938,226.10000610351562,117.36000061035156,82.4800033569336,58.310001373291016,52.88999938964844,87.22000122070312,43.02000045776367,108.97000122070312,60.233001708984375,157.02000427246094,124.73999786376953,108.19999694824219,45.45000076293945,84.73999786376953,320.989990234375,86.56999969482422,37.657501220703125,90.61000061035156,160.0800018310547,270.5400085449219,125.37000274658203,224.1699981689453,116.02999877929688,80.98999786376953,58.130001068115234,51.83000183105469,86.43000030517578,43.1349983215332,109.0199966430664,60.25,157.88999938964844,124.88999938964844,108.36000061035156,45.560001373291016,85.27999877929688,321.19000244140625,86.58999633789062,37.877498626708984,90.83000183105469,160.5800018310547,271.20001220703125,125.6500015258789,224.33999633789062,116.25,82.44999694824219,58.16999816894531,52.369998931884766,86.79000091552734,89738400,2945400,60442000,4865800,7329700,12953700,12709400,2462500,1443000,21912000,13629200,6322500,24776100,80636400,9217900,2749100,7805300,4734100,1298600,12062800,10863000
2018-01-05,40.90756607055664,85.17414855957031,61.457000732421875,135.40728759765625,125.33000183105469,86.66071319580078,35.43184280395508,76.56944274902344,263.1532287597656,80.75096893310547,30.651193618774414,72.75114440917969,153.30470275878906,240.03651428222656,98.51490020751953,198.56558227539062,111.9866943359375,58.47645950317383,45.58781051635742,33.051673889160156,59.362491607666016,43.75,109.04000091552734,61.457000732421875,161.9600067138672,125.33000183105469,108.33999633789062,46.06999969482422,86.56999969482422,329.67999267578125,88.19000244140625,37.9275016784668,91.23999786376953,161.9199981689453,273.4200134277344,125.70999908447266,228.72999572753906,118.86000061035156,81.05000305175781,58.650001525878906,52.47999954223633,86.75,43.842498779296875,109.1500015258789,61.457000732421875,162.0500030517578,125.4800033569336,109.55000305175781,46.20000076293945,86.75,330.17999267578125,88.41000366210938,37.98500061035156,91.30000305175781,162.02999877929688,273.55999755859375,126.18000030517578,229.0500030517578,119.0,81.2300033569336,58.65999984741211,52.880001068115234,86.87999725341797,43.26250076293945,108.94999694824219,60.5,159.63999938964844,124.83000183105469,107.77999877929688,45.790000915527344,85.93000030517578,325.9800109863281,87.43000030517578,37.650001525878906,90.56999969482422,160.77000427246094,271.95001220703125,125.36000061035156,224.72000122070312,116.41999816894531,80.83999633789062,58.369998931884766,52.349998474121094,85.70999908447266,43.36000061035156,109.1500015258789,60.8754997253418,160.25999450683594,124.93000030517578,109.26000213623047,46.02000045776367,86.08999633789062,325.989990234375,87.66000366210938,37.845001220703125,91.2699966430664,161.07000732421875,272.510009765625,125.87000274658203,225.19000244140625,116.98999786376953,81.16999816894531,58.470001220703125,52.79999923706055,86.75,94640000,4322900,70894000,3945400,5739900,14155000,13113100,2946300,1241100,23407100,10318000,5949700,26992300,83524000,10915400,2432800,8590500,5742900,1341200,13348900,11047600
2018-01-08,40.75563430786133,85.15068054199219,62.34349822998047,138.8099822998047,125.30999755859375,86.7887191772461,35.37800979614258,76.1802749633789,261.93994140625,80.8333740234375,30.90375518798828,73.13389587402344,153.90121459960938,240.4754638671875,98.45219421386719,195.11911010742188,112.4389419555664,58.77949905395508,45.564491271972656,32.994991302490234,59.629364013671875,43.587501525878906,109.01000213623047,62.34349822998047,166.02999877929688,125.30999755859375,108.5,46.0,86.12999725341797,328.1600036621094,88.27999877929688,38.2400016784668,91.72000122070312,162.5500030517578,273.9200134277344,125.62999725341797,224.75999450683594,119.33999633789062,81.47000122070312,58.619998931884766,52.38999938964844,87.13999938964844,43.90250015258789,109.11000061035156,62.65399932861328,166.42999267578125,125.31999969482422,108.68000030517578,46.099998474121094,86.70999908447266,330.4100036621094,88.58000183105469,38.310001373291016,91.7699966430664,162.6300048828125,274.1000061035156,126.02999877929688,228.7100067138672,120.4800033569336,81.61000061035156,58.630001068115234,52.75,87.1500015258789,43.48249816894531,108.94999694824219,61.60150146484375,162.5500030517578,124.9000015258789,107.69999694824219,45.880001068115234,85.4000015258789,327.80999755859375,87.5999984741211,37.877498626708984,90.93000030517578,161.86000061035156,272.9800109863281,125.16999816894531,224.61000061035156,118.06999969482422,81.04000091552734,58.5,52.040000915527344,86.5999984741211,43.587501525878906,109.11000061035156,61.79999923706055,164.11000061035156,125.19999694824219,108.1500015258789,45.95000076293945,86.69000244140625,328.9599914550781,88.19999694824219,37.9275016784668,90.93000030517578,161.9199981689453,273.30999755859375,125.98999786376953,228.1300048828125,118.61000061035156,81.16000366210938,58.56999969482422,52.560001373291016,86.69999694824219,82271200,3394500,85590000,5929200,3566700,12466500,7068600,3251400,1084500,22113000,7225200,4860700,23159100,57319200,8850600,2850800,6660700,4763200,1006800,16212700,10927100
2018-01-09,40.75096893310547,84.91635131835938,62.6349983215332,139.14443969726562,124.7300033569336,87.22864532470703,35.55488204956055,76.11835479736328,263.8158264160156,80.7784194946289,30.67746353149414,72.59966278076172,153.91067504882812,241.0198516845703,97.13560485839844,196.09144592285156,112.22222900390625,58.02193069458008,45.60335922241211,32.873966217041016,59.37616729736328,43.58250045776367,108.70999908447266,62.6349983215332,166.42999267578125,124.7300033569336,109.05000305175781,46.22999954223633,86.05999755859375,330.510009765625,88.22000122070312,37.959999084472656,91.05000305175781,162.55999755859375,274.5400085449219,123.94999694824219,225.8800048828125,119.11000061035156,80.41999816894531,58.66999816894531,51.61000061035156,86.7699966430664,43.76499938964844,108.91000366210938,62.96649932861328,167.41000366210938,124.86000061035156,109.62999725341797,46.36000061035156,86.41999816894531,331.8299865722656,88.7300033569336,38.38750076293945,91.6500015258789,163.0399932861328,275.25,124.83000183105469,226.6300048828125,119.97000122070312,81.7300033569336,58.68000030517578,52.439998626708984,87.1500015258789,43.352500915527344,108.69000244140625,62.0880012512207,165.08999633789062,124.2300033569336,108.48999786376953,45.939998626708984,85.73999786376953,328.4200134277344,87.86000061035156,37.82749938964844,91.01000213623047,162.07000732421875,274.0799865722656,123.80999755859375,223.3000030517578,118.66000366210938,80.38999938964844,58.45000076293945,51.54999923706055,86.6500015258789,43.63750076293945,108.91000366210938,62.845001220703125,166.3300018310547,124.48999786376953,108.72000122070312,46.0,86.19999694824219,329.0,88.6500015258789,38.38750076293945,91.47000122070312,162.8699951171875,274.3999938964844,124.80999755859375,224.75999450683594,119.97000122070312,81.5,58.630001068115234,52.119998931884766,86.94000244140625,86336000,2301300,73226000,4522900,9153600,13292300,9962400,2426000,865400,19484300,6527600,6630100,24782400,57254000,16226400,2672200,6562400,4631000,1511800,14677800,8131600
2018-01-10,40.74160385131836,84.91635131835938,62.71649932861328,138.67625427246094,125.02999877929688,88.18852996826172,35.43184280395508,76.15374755859375,264.2467956542969,80.41214752197266,30.4249210357666,72.13716888427734,153.55096435546875,240.6510772705078,97.01807403564453,194.63302612304688,112.09978485107422,57.3725700378418,45.44790267944336,32.9249267578125,58.90400695800781,43.5724983215332,108.70999908447266,62.71649932861328,165.8699951171875,125.02999877929688,110.25,46.06999969482422,86.0999984741211,331.04998779296875,87.81999969482422,37.647499084472656,90.47000122070312,162.17999267578125,274.1199951171875,123.80000305175781,224.1999969482422,118.9800033569336,79.5199966430664,58.470001220703125,51.689998626708984,86.08000183105469,43.57500076293945,108.72000122070312,62.71649932861328,167.52999877929688,125.30999755859375,110.69999694824219,46.2599983215332,86.16999816894531,333.739990234375,88.19000244140625,37.90250015258789,90.91000366210938,162.2100067138672,274.4200134277344,123.93000030517578,225.00999450683594,119.05000305175781,80.2300033569336,58.59000015258789,51.72999954223633,87.19000244140625,43.25,108.43000030517578,61.86149978637695,164.5,124.72000122070312,109.38999938964844,45.93000030517578,85.48999786376953,330.010009765625,87.41000366210938,37.540000915527344,90.01000213623047,161.1199951171875,272.9200134277344,122.66000366210938,223.02999877929688,117.45999908447266,79.11000061035156,58.380001068115234,51.150001525878906,85.9800033569336,43.290000915527344,108.4800033569336,62.25749969482422,165.89999389648438,125.16999816894531,109.47000122070312,46.22999954223633,85.61000061035156,331.07000732421875,87.86000061035156,37.72249984741211,90.91000366210938,161.83999633789062,273.67999267578125,122.80999755859375,224.8300018310547,118.69000244140625,80.0999984741211,58.59000015258789,51.38999938964844,87.0,95839600,4194300,53720000,5478600,14809300,15834500,10700700,1674600,1504600,18652200,7042800,6564700,34004000,69574300,14302600,2311600,7490300,6244400,971300,12593400,10822300
2018-01-11,40.97301483154297,84.95538330078125,63.83399963378906,141.46035766601562,125.44000244140625,88.66045379638672,35.40876770019531,76.41022491455078,264.31060791015625,80.65022277832031,30.40673065185547,71.88202667236328,154.60183715820312,242.40687561035156,97.417724609375,195.66603088378906,112.91001892089844,57.17777633666992,45.735496520996094,33.19245529174805,59.485652923583984,43.81999969482422,108.76000213623047,63.83399963378906,169.1999969482422,125.44000244140625,110.83999633789062,46.040000915527344,86.38999938964844,331.1300048828125,88.08000183105469,37.625,90.1500015258789,163.2899932861328,276.1199951171875,124.30999755859375,225.38999938964844,119.83999633789062,79.25,58.84000015258789,52.11000061035156,86.93000030517578,43.872501373291016,108.86000061035156,63.8385009765625,169.52999877929688,125.66000366210938,110.93000030517578,46.22999954223633,86.58999633789062,332.0799865722656,88.12999725341797,37.775001525878906,90.5199966430664,163.3000030517578,276.1199951171875,124.58999633789062,225.9199981689453,119.9800033569336,79.93000030517578,58.84000015258789,52.18000030517578,87.37000274658203,43.622501373291016,108.61000061035156,62.823001861572266,165.63999938964844,125.25,110.05000305175781,45.86000061035156,85.87000274658203,330.1600036621094,87.23999786376953,37.442501068115234,89.91999816894531,162.2100067138672,274.55999755859375,123.30999755859375,223.6999969482422,118.68000030517578,79.16999816894531,58.540000915527344,51.63999938964844,85.93000030517578,43.647499084472656,108.66000366210938,62.98699951171875,166.89999389648438,125.37000274658203,110.66999816894531,46.22999954223633,86.16999816894531,331.8500061035156,88.12999725341797,37.625,90.4000015258789,162.4600067138672,274.75,123.51000213623047,224.17999267578125,118.80000305175781,79.70999908447266,58.54999923706055,51.88999938964844,86.36000061035156,74670800,3470400,62500000,4199000,5994700,13676800,7583200,2647500,1152000,17808900,7550400,5469700,20473500,62361500,12511000,2543600,5982100,5067100,854300,15568200,14366000
