Date,AAPL,AGG,AMZN,CAT,GLD,JPM,KO,LLY,LMT,MSFT,NEE,PG,QQQ,SPY,TLT,UNH,V,VNQ,VXUS,VZ,XOM
2018-01-17,0.016516409431268864,-0.0011034185501468396,-0.00755630863716783,-0.004784101531912888,-0.008099385028916384,0.006413227139736799,0.0062326084342538834,0.010786407627560779,0.014389205779309133,0.020260503505058702,0.008901665527726976,0.010862510229041389,0.010791685008175067,0.009531993819249296,-0.001359730669930559,0.023744196229588788,0.013207206545495787,0.006983083270822643,0.006908426734292483,0.0011613642470922336,0.011842971689668635
2018-01-18,0.0008930363664709784,-0.0022090051682792655,-0.0012972916415299185,0.0019589733402640697,-0.002219746160232239,0.0023898564938067413,0.0012815362586726664,-0.0045234444374960825,-0.00555449626590887,-0.00044360351736272285,-0.00724257437066389,-0.0036461364414409614,0.0001805171714892584,-0.0016809040940436448,-0.009289694514127866,0.01983802650618771,0.009263711364939864,-0.012860793579376417,-0.0011714130218850594,-0.0032871395355300592,-0.0064771095694248215
2018-01-19,-0.004462381282796746,-0.002121728854944882,0.0009741736041779525,0.014043173792302355,0.004449368789751107,-0.0022075637057797914,0.005972883386627936,-0.003845648971984139,-0.0030028102694411585,-0.0011099171215027681,-0.004112188269826067,0.009869106193242105,0.003136272086400993,0.004549650423237406,-0.005253911512804188,0.0007815434876687899,-0.0033300309501405057,0.005364602162089671,0.004523254009892508,0.006983637425688638,-0.0032024103804897397
2018-01-22,-0.00818118638953158,-0.00036963172888426765,0.025282411609683475,0.002816837144853146,0.0018193589642852004,0.011680549676897689,0.004665017950143513,-0.0005846085700549342,-0.009036138681645212,0.017888762382864964,-0.0009320460179882417,0.009004184379636682,0.010700753281874364,0.008130809486498025,0.0009748153966087081,0.0008627678995447585,0.013284245837412723,0.00914723520698102,0.005503664130222408,0.029859693428728518,0.012621668372216899
2018-01-23,0.0002260692721611779,0.0024045784807251724,0.02654236704761037,-0.008543711242141594,0.004974316982453653,-0.0010499039319131764,0.0014772270341236737,-0.011938483072022166,-0.0009118883654339882,0.003165723813472132,0.01799793871289257,-0.030906549117971416,0.008267986722370058,0.0021223066678415226,0.004302651204521002,0.0067745934883076675,0.002573690920666394,0.01384883140729043,0.003980711676553561,-0.0043025229137603205,0.000566245406362631
2018-01-24,-0.015929027342945212,-0.0010149194236511727,-0.0036915667119321594,-0.006433220503487269,0.012177899643490031,0.012783540247194303,0.008008493834924302,-0.0014212935937873983,0.005445616934382169,-0.0008703971404552258,-0.012244879288236032,-0.008309813016144196,-0.006488919397638182,-0.0003884311926137807,-0.005415632074782684,-0.0014680883777591358,-0.0008020351137547621,-0.005215579770210588,0.004295325629741109,0.018598670419350816,0.002604744728955888
2018-01-25,-0.01785080680967066,0.002585424537261849,0.015056912893923968,0.006118534918610585,-0.006675468432262743,0.00025924981316949314,0.00020937291722433748,0.008422432164538973,0.012799346983425108,0.005554069348324919,0.014849024611235606,0.00033925530074307986,-0.00035627885255817837,0.00042399705485318684,0.0082091030216358,0.001347708314399787,0.005379365899280231,-0.0017472895528861665,-0.003619067256216968,0.0012908784147611652,-0.0018068973038787295
2018-01-26,0.0023376529986782746,-0.0018416996534398322,0.017489776074125496,-0.013638658515041757,0.0007814808358339587,0.005358831495271943,0.014422660210884342,0.024349735638660386,0.030413493989775553,0.01873720845843807,0.03004785204752225,-0.00690491689935302,0.015324876409121835,0.011577735576006942,-0.003708434036758357,0.01341872672966149,0.008784359018050969,-0.003501489223829757,0.009906181348587229,0.007920498715308533,0.007129015370121783
2018-01-29,-0.020698463360055652,-0.0017537081084529893,0.011147987016343786,-0.026816511917821417,-0.005621994291566623,-0.0010316964165646425,-0.017102559553108465,0.005971629780944232,0.01890368975122314,-0.001488304966718479,-0.012746432678139241,-0.00991643845995649,-0.004855629433794362,-0.006630202172040134,-0.006958527766878775,-0.004266119195399987,-0.011716281483071245,-0.013427186631027155,-0.010299301615389944,-0.01078229832878641,-0.011123492957683001
2018-01-30,-0.005894419670205098,-0.001571431421893088,0.014206254114237371,0.007257492481036687,-0.004318770545372663,-0.009380140929072023,-0.006079626922389392,-0.017237622222950888,-0.002930928014058032,-0.012563831410554394,-0.003725640573012945,0.001036177099043023,-0.008230675308381508,-0.01025699888240117,-0.005866125948582157,-0.04349053279492132,-0.010333009984883401,-0.007250133123438363,-0.009415453289231435,-0.004248716185603962,-0.013975894029348845
2018-01-31,0.0027548939023280816,0.0008334777171987717,0.009090198056924459,-0.005984143899008698,0.006703457836465088,0.004864694621715904,0.0037965535257658,-0.05389730455363695,0.01272874755801845,0.02447678230755046,0.021405430068228037,-0.007015842079610035,0.004149634063741026,0.0004970122819463185,0.005900740435164753,0.0005492510317861576,0.005503521775483078,0.01793752016600081,0.0015010394833452345,0.003153745189077517,0.005992524135832955
2018-02-01,0.0020905871724361536,-0.0031340745471891696,-0.04196737400527717,-0.003317270396709815,0.003290292152912322,0.010374445290744383,-0.0029419382273224715,0.011786656601580292,0.007129679400922795,-0.007893835623946743,-0.013129750139772689,-0.005675227956071116,-0.008500627003416472,-0.0011351554517426976,-0.014492903075141061,-0.006588285038642505,0.011993959119831477,-0.02152263958907119,-0.0008325792535534005,0.004253652083291648,0.020274925302587565
2018-02-02,-0.04338997432801428,-0.0029759773711879323,0.02874097206609716,-0.029277919704657762,-0.013117887393550687,-0.022161388701793627,-0.015173729740171615,-0.014925101304836819,-0.013207038105096602,-0.0263104670827895,-0.002686332907701927,-0.01863745159263297,-0.0199452952074487,-0.021769927902900332,-0.009279249359814501,-0.014199511718049451,-0.038259562765152855,-0.008490039840908459,-0.021829724923401295,-0.02430913122164058,-0.05097132313870156
2018-02-05,-0.024984690105675167,0.004011297996941776,-0.027938006598856924,-0.040700831819926786,0.002531843471552664,-0.047952325434561294,-0.03937499555528856,-0.04545476762588074,-0.045936698394189235,-0.04118513574437577,-0.010453979584774897,-0.03786321920375102,-0.039426502593379986,-0.04182225843047649,0.009449598849051721,-0.05114699302811132,-0.038375834143701715,-0.02970957439905264,-0.040204558941832946,-0.04681018073530552,-0.05690290349994054
2018-02-06,0.041792121834335116,-0.002880307995840381,0.03801436389950541,0.035279217146098274,-0.010496423649786535,0.030423012209232825,-0.0049013601138961915,0.00645241365798932,0.0033585066031540656,0.03784086671957643,-0.030656996922723723,0.016284467240701872,0.026498918123412762,0.019702026409287088,-0.006212670835168077,0.0234523939625757,0.03182260619375099,0.00013410833861193794,0.024139187505515025,0.006534819163489969,-0.017185262199073348
2018-02-07,-0.021407128222052485,-0.0022365505942614217,-0.018061620618718965,-0.013234321381552339,-0.004705665583148222,0.00677901991133445,-0.0024622512182452816,-0.016283495134893022,0.02322326333175395,-0.018832887907148987,-0.009828679666748164,-0.006554929551163768,-0.012938207135430702,-0.005424880166657431,-0.009503564180764812,0.002841960858543935,-0.0026674278568051824,-0.004278521432226401,-0.018024332065776028,0.0035407480578433237,-0.017995980559946778
2018-02-08,-0.02751690923247574,-0.0016805814123654894,-0.046782076355553315,-0.054101319112016766,0.0015225774502147793,-0.044210283477581935,-0.03276482552894311,-0.03271683037449469,-0.03222074708728484,-0.051333335193000984,-0.01890728151323018,-0.019795120623379847,-0.042194772372173284,-0.03750889679253133,-0.00109401031803813,-0.041448799055141206,-0.04839096860375869,-0.02873231445834379,-0.027532411197701112,-0.03861961527786717,-0.011307755833565025
2018-02-09,0.012231545816047573,-0.0013096434280167601,-0.008071057484337008,0.022056250141936573,-0.0016803225174144565,0.020021807925278967,0.0006960157929298827,0.0272201919074615,0.02129830342314043,0.037289831747780555,0.019340596962536205,-0.0037396568161732757,0.017269372445694264,0.015021823478900576,-0.006319140151652802,0.02078876242730976,0.021605224944309942,0.025020856012312853,0.009437064562732411,0.017129037200037223,0.0063746826014556834
2018-02-12,0.040278727556064986,0.0002814231852541482,0.0348088545167482,0.020641987093050984,0.004808897328354433,0.015449216760820006,0.019476267396054903,0.00026229463676497033,0.012858240432802814,0.010773419348084179,0.012829189408263053,0.017642553529235494,0.017745160673526605,0.01468412247602724,0.004409352096748753,0.021407063533106063,0.018483713416954428,0.00040451392763629634,0.01402414081423986,0.004610844507454415,0.008445179624728905
2018-02-13,0.010017962851069928,0.0002809789822428854,0.020400675986486094,0.011031801946475683,0.0056632293923437604,0.006175192140372765,0.005003123568082524,-0.0005251304681105351,0.01278146260609292,0.00785331895672492,0.007133397273056286,0.002090551408182817,0.0051618379851992024,0.0024875286221364146,0.004473484357649049,0.004209188580713619,-0.001012907721160583,0.007009594928321761,0.0,-0.0005983450229621878,-0.001570115695661789
2018-02-14,0.018437010736973125,-0.0033705269699633167,0.025832207585371192,0.02656338767672417,0.017052616317100977,0.02312521956322433,-0.0020365432910243175,0.018282602529511305,0.012649087064323883,0.01565845435860247,-0.00655332229531258,-0.010061366963114216,0.01872350852737914,0.013496290642049491,-0.011092753054730342,0.009442087113139763,0.020954970664724293,-0.007228634588727689,0.017907764544544014,-0.011382237975843701,0.0020969967491668573
2018-02-15,0.033578479568962205,0.0012211365742396119,0.007380856462852581,0.012146917882651431,0.001169844500285011,0.004172899980580791,0.015419066546546123,0.012851974869600546,0.017876056110280203,0.020372102682535642,0.028984745112674792,0.02144244809315321,0.018564439931813892,0.012759917682525934,0.0033992287727777626,-0.012063732450688924,0.013761993265736905,0.009708523977536743,0.008883554221831735,0.00464542497189302,-0.0032697234220310234
2018-02-16,-0.0032368370318508477,0.001970178254092403,-0.008941218962002284,-0.02306510628933145,-0.003271582663696204,-0.0071854859459425935,0.0044668006621946255,0.012176727993118641,-0.0013019211624409888,-0.007122950554099727,0.010490165195037982,0.002305708882187396,-0.004466359040566803,0.0002928333183203069,0.005419880266955612,0.01482150733773091,-0.003516504380194463,0.0054753108269622874,0.0013811420892715365,0.008243189346770263,0.004330294823391867
2018-02-20,-0.0033638500360816392,-0.0010300992651064433,0.013570904563712238,-0.004670393760223712,-0.013441710167313103,0.00026173734378920344,-0.022009951161654384,-0.01798144348339914,-0.005103337710541611,0.007826245610644378,-0.014354517383444731,-0.015254063674883467,0.002000271991658975,-0.006260852741915346,-0.004379607205359792,-0.01181499272851605,0.0013132091793952583,-0.011820564888210816,-0.010862211922413767,-0.024526607949485135,-0.010321323571449992
2018-02-21,-0.0045389529226798064,-0.0031868360624995873,0.009922706887337096,-0.0021215821792235356,-0.004594377467322608,0.004184456670439651,-0.014776141145928956,0.0,-0.004544551925790619,-0.013265584586516055,-0.013327909979694907,-0.013523575547451427,-0.0028431909963277935,-0.0049743778617450385,-0.012268657231704005,-0.006750068338189696,-0.012949831898449338,-0.019758134177534914,-0.0024404273279955424,-0.019623697839834864,-0.011353257207379452
2018-02-22,0.008359245575854102,9.383338709212374e-05,0.001631842065593636,0.02338468084966938,0.005093103382117992,-0.001823138507520472,0.004153198432016003,-0.004642428247886299,-0.004621085844349615,0.0026231387707307263,0.003624118581005753,0.007477566118205381,-0.0001213463835941786,0.0012961842470009532,0.002997968481883939,0.008705940954281566,-0.00041522084432799033,0.011380582758799163,0.004543089286994428,-0.0018764410928986397,0.012952531577248294
2018-02-23,0.017391403482539314,0.002538394778661912,0.009869817359685173,0.02234659359451463,-0.0012668539845070992,0.020264276325143493,0.011948529621270909,0.020210018966685617,0.009229033163762113,0.025400424563954083,0.025933987768148148,0.0025976353929642038,0.020449200400442846,0.01593922383100077,0.008882058578540297,0.013519001595137636,0.02118291072132461,0.01599802501306047,0.010958489205328936,0.00877356278785335,0.02201417963022978
2018-02-26,0.019771698183450148,0.0007505240507681421,0.014633382161458375,0.00788131021315297,0.0024575674654647717,0.012445644012399892,-0.00022694068637674203,0.018158452097748468,2.792646131344334e-05,0.014459197856266481,-0.003223230994394921,0.007156095533799256,0.013260068148964743,0.011612341795477654,0.0003388378306516948,0.016944831946535288,0.013503589445218678,0.0028023123468814415,0.007570650169355098,0.01656650767975143,0.016896517805426337
2018-02-27,-0.0032403833754401923,-0.0021552708243910423,-0.006550867172796515,-0.014845174558041907,-0.01043890649807222,-0.01187144719676625,-0.009311749510558576,-0.018458342427971508,-0.0014777162121903942,-0.0127859234987876,-0.019204209986814713,-0.013352923111284776,-0.01238268164825751,-0.012486499133861906,-0.0014384219977935375,-0.0065796874509534975,-0.009791913405539532,-0.023286875435813204,-0.017076436328090194,-0.02138929234285747,-0.016996459280961163
2018-02-28,-0.0015136692147159625,0.002723794880242991,0.0003108313001467522,-0.04111377776536074,-0.0010388975966705294,-0.015848688706104674,-0.009170147426224018,-0.02134679136114892,-0.010472577333849542,-0.004564299315698461,0.0030985370628662245,-0.025080663474319587,-0.006417403179206027,-0.010129807535493529,0.006355760037207725,-0.027352552986585343,-0.003485696770459179,-0.0006812229540368309,-0.011292519605281881,-0.006244824911532665,-0.022709441264722297
2018-03-01,-0.017516162434243476,0.0008911049326942866,-0.012562358807392093,-0.028454890549573064,-0.0022399902343750444,-0.017922077235699163,0.00485915664293235,-0.006751652812034381,-0.036176202299183835,-0.00981122330078199,0.00709790616912187,0.0022922883173719377,-0.01632688585435027,-0.014541239592240296,0.006826213044246243,-0.007560905132502738,-0.02066048156963818,0.0009544487685333447,-0.010367515497547997,0.004608475296739689,-0.007130045166497068
2018-03-02,0.006914112397442773,-0.0015938610723644775,0.004553166629101657,-0.0256274463235735,0.005372018620811936,-0.0009698589466544671,0.006676912601460527,0.009542801302742099,0.005976239199992461,0.0021535731396704616,-0.0024795097724176207,0.010165284589357393,0.009181033219956891,0.0051553908547601335,-0.0081293849915971,0.0032968688673149504,0.0030730376679584115,-0.00040875201729495547,0.0028410204912840964,0.006255115821256707,0.004654606219037127
2018-03-05,0.003461772419731224,-0.0005637381208083436,0.01557072907976953,0.03238137989676737,-0.0016747674096407872,0.015354622879698576,0.0038888389708906512,0.006085396213173944,0.001872584587286008,0.0063407743529078076,0.014197214020047033,0.009936856886339163,0.011084591004845601,0.011557914983968853,-0.002703822627138419,0.014165855955201367,0.009191337652878273,0.011309539847789374,0.004072065912846812,0.009324503968715536,0.009529832246817138
2018-03-06,-0.0008484860851867282,0.00018798823707255607,0.00920849302913429,0.017403591723380796,0.010784458146907872,0.000869410670871984,0.0009110907842861948,-0.006563638277017447,-0.008353634220671924,-0.003417303556634943,-0.011353863510442763,-0.0033626624073573863,0.004230489310752317,0.002534949746399562,0.000931948611310407,-0.009633439803738542,-0.0067281163940325905,0.004715591321402757,0.007582599526865241,0.0036955287575333173,-0.0011797578841050704
2018-03-07,-0.009282488018100166,-0.0001879529041373118,0.004786506564700588,-0.014569292832571246,-0.006401624645603676,-0.0037341086077725683,-0.0025041787120309023,0.0032387232300357116,0.007952657860790469,0.005786546095923217,-0.0013702427960879948,-0.010747293180912831,0.0023140746225953635,-0.0003663701501576133,-0.0011003907092816956,0.004819432718645933,0.006525694291097617,0.006168606740755589,-0.0010499110573138903,-0.0010230249518131673,-0.025203738830093747
2018-03-08,0.010912186593599271,0.0015978543203571949,0.0044401594736043215,0.01372870138816995,-0.0023862794212923255,8.729088740500046e-05,0.014377193714226744,0.018724240500751943,-0.0012272332456442214,0.0060728455182259555,0.008232982604158723,0.010232590165696331,0.005505181099994427,0.0048388524257056975,0.005761971448536407,-0.007902164007799195,0.0030366013522837854,0.0018660146514566378,0.0021020290581788004,0.0034804857548575985,-0.0018849344352538377
2018-03-09,0.017181144803412485,-0.0018760621909916786,0.01741782666536884,0.03034038531164507,0.0009568071147663115,0.02876033568978764,0.00832381683965222,0.009126606416658412,-0.0037748807300097553,0.022344700537241025,0.0032401693773773665,0.004001183160880162,0.019427686823346724,0.017402043948954393,-0.006571506106366476,0.003114916308159188,0.018736623677464204,0.00545432766381948,0.009440576090411712,0.0,0.00593610746265627
2018-03-12,0.00966767797199286,0.0005633920240399881,0.012350428812454961,-0.02369665090884876,0.0,-0.003219029947046592,-0.006470287550260134,-0.007159772598627101,-0.021703590976660525,0.0023821493257993875,-0.002713106857017422,-0.005355399425560958,0.0053132745306629925,-0.0012550646348626904,0.005767022740898575,-0.01179973967802539,-0.002168368887207839,0.004366094948783816,0.001731895209800216,-0.004284439518584038,0.009120238100612577
2018-03-13,-0.009629934714353472,0.0013154552747034476,-0.006387748444923624,-0.0052428110064697275,0.0019117242474055995,-0.011983764512473294,0.0008983307866703427,0.0013917791005648716,0.0010806515548176243,-0.024387670782770487,0.001813435939885144,-0.001752691225271441,-0.013614685666747284,-0.006462497476513285,0.005059530671381207,0.01871906523342548,-0.008371101504591305,0.000922260945588782,-0.007088273222009223,-0.003073937914136571,-0.009436569350196433
2018-03-14,-0.008501792707686695,0.0016888300711572768,0.001775698923243585,-0.007482615268776249,-0.0006360457292980959,-0.011182620700225132,-0.009053924585906259,-0.00833852758238196,-0.005338023719254514,-0.005931441312216901,0.021594573648860527,-0.009031785366467204,-0.00017448126550823062,-0.00513155760005235,0.008809606202134557,-0.006874268282195617,-0.005032424883686937,0.0009212024008602437,0.0026118650146731426,-0.004110995841364318,-0.012478156266746976
2018-03-15,0.0011766954013880948,9.400476418330861e-05,-0.005455760159082668,0.013307955130505311,-0.006364323323672649,0.0025226077999545016,-0.002512558299371026,0.0033123834488821835,0.004673069670782848,0.0035163163369795747,0.0008229153937144851,-0.004177604757000242,-0.0008737789343050695,-0.0010893859651227578,0.0,0.018191448214450068,0.006771007195563561,-0.00026300810778290273,-0.0013894681180480761,-0.003302199661757821,0.011141559632408482
2018-03-16,-0.003526119201005873,-0.000562153942195609,-0.006724274466889391,0.012227491493750353,-0.0024019459414951205,0.001735608765809138,-0.004808886910377175,0.022095182593492968,-0.00549139866087045,0.004459422094401422,0.018337963365801624,0.0038137000005613597,-0.0029732398082094047,0.0010842536848982842,-0.0035763027507881295,-0.007059192661474922,0.009075675740115363,0.006971305033086628,-0.0019130702712345515,0.005591226571298513,0.009405963059214706
2018-03-19,-0.015279262375273994,-0.0010308003434239543,-0.01702002356856136,-0.027546921115817025,0.0021669685053569143,-0.007882965691843435,-0.00460179125604232,-0.021866031252991802,0.011616940282334953,-0.018075937364499972,-0.006892974269737229,-0.003925650902716904,-0.02133621922444129,-0.013530379065777587,-0.0031718853534400404,-0.012332334431825132,-0.010599859866391448,-0.008620964706613554,-0.00871220047561827,-0.005148344975741903,-0.012912504830830729
2018-03-20,-0.0003424855980356245,-0.0015950969720434083,0.02691387223103381,0.012553611153448108,-0.004484705499084418,0.0009605441540094795,-0.0023115896460695895,-0.004572522192148432,0.0010442362423461748,0.0025836932609075713,0.0030640076220984636,-0.004449418691542251,0.0032915062422878005,0.0017004389627277572,-0.00401873417585874,0.007687086760703732,0.01379766072755273,-0.00342551398383506,0.003163919243281965,-0.012833708910945596,-0.002158245433756645
2018-03-21,-0.0226544567457303,-9.40221382388362e-05,-0.0029309385697435797,0.011294306539837429,0.01745640608927701,0.0008724293763593405,-0.0037071811070121807,-0.0016588917043287577,-0.0003873283474957745,-0.006979428957755496,-0.0021195207781867786,-0.016217644470264858,-0.0043543782471885395,-0.0019192583800076157,0.0010928158221015227,-0.017461609989178006,-0.013529888221228803,-0.007403164704372522,0.002803426165150391,-0.008597277425213323,0.014191281327696759
2018-03-22,-0.014129574430268188,0.0018795230134653895,-0.023352257063312565,-0.05712458222847783,-0.003953194075975608,-0.04174675599264066,-0.005581405985141452,-0.021855970426514104,-0.0248011127283434,-0.029087552581803733,0.011307080255196666,-0.008177661530231584,-0.024682601589276598,-0.02499718493681613,0.009909284648706107,-0.03415342596849158,-0.026213193520537637,-0.005860930608119652,-0.021666586057660475,-0.008460107218780655,-0.020522577938997144
2018-03-23,-0.023156894488700064,0.0,-0.03194990354365934,-0.01776713666824159,0.012938539529958382,-0.026739409236551714,-0.01005609858375478,-0.02312804249000111,0.027999231598724306,-0.02906777465436572,-0.0148249031878388,-0.006543749479594463,-0.026351135652705082,-0.021314465462486276,-0.0007485034164376181,-0.012359687392293428,-0.024918844172322374,-0.01781891615359399,-0.011430881471637733,-0.012585161631286201,-0.008299181666347133
2018-03-26,0.04747190302651916,-0.0003750534715704079,0.0403193371656132,0.03395943131828694,0.005250357853935794,0.030838147411557104,0.008504622713862098,0.01899415837463403,0.022657961527317694,0.07570554492180115,0.012163715002122766,0.0065868521901861765,0.037158257497703406,0.02735909832913075,-0.0038279402036430765,0.030674950285183744,0.03111108715975286,0.011377057645816535,0.020504055670788057,0.01685022246570833,0.01522852093256355
2018-03-27,-0.02564093639351095,0.0029085761617744232,-0.037799009933227934,-0.014746650620827473,-0.0061584106879087885,-0.01939969745796377,0.004684908302346802,-0.006825874889756167,-0.014770229875693097,-0.04595890908245159,0.007185809683638356,0.018060835556837018,-0.03235996523189,-0.017011608910087794,0.010692583250456966,-0.005066905528253729,-0.02685654064701104,0.003812778437759956,-0.010826708969454257,0.005098582497877979,-0.0040541030287727375
2018-03-28,-0.011049158875382714,0.0005617959638939407,-0.043839574227757305,-0.012449448947724262,-0.01380496145836152,-0.0015717349070022424,0.010025274398254291,0.017843197188417426,-0.010388300996048039,-0.0008941210843502745,-0.001968551147278008,0.01349741578260133,-0.011503853532001451,-0.0029549944441480402,0.0026450657107341957,0.0024775127777898476,-0.003492396510013429,0.02509857867404386,0.003409195314664437,0.014584778666200116,-0.01207607029540525
2018-03-29,0.007808806993298445,0.0028986034365336977,0.011121789958675743,0.015293342238107188,0.0004771936450476133,0.01824077866698892,0.0025395796369205303,0.004674313467853075,0.007753483971435493,0.02103157719340598,0.006532611705696079,0.005580903650986846,0.018315287426489135,0.01277772144126188,0.00486336244578478,-0.020594862196602448,0.022480498245505354,-0.0011912091275073644,0.01126587731322437,-0.003750129134100333,0.024721953527944596
2018-04-02,-0.006556516339707885,-0.0009998560236338383,-0.05206094449224363,-0.02368023899402316,0.011686153191860393,-0.019277796651756995,-0.01749938273233176,-0.021584820519539805,-0.014588642909691196,-0.03013041088501689,-0.005877405264344326,-0.023713043386605404,-0.028851890980275963,-0.021584528967070526,0.001973185578787673,0.014953172485900668,-0.010282679413705753,-0.013515106516918007,-0.01556139258059952,-0.013801544847271696,-0.01863008166761093
2018-04-03,0.010259392026566116,-0.0011226512357331853,0.014621073252283123,0.008130926071339806,-0.007543604183229413,0.013722668173169694,0.016639462150233042,0.02430672471120343,0.005134978720139349,0.01344332456817443,-0.002279029716866443,0.013694984000169219,0.011253506115273426,0.012816912175891648,-0.0077123234681267805,0.03397811347003343,0.006841788447310204,0.008462362017226388,0.00934083491301596,0.007209196939018447,0.024583214916168883
2018-04-04,0.019122363980180523,0.000374698237991522,0.013304155601610468,0.0008273676409020769,0.0011876001018218396,0.01518321775445175,0.019824744435497088,0.013670475529415915,0.021152632288575113,0.029205276897722676,0.0020374006396877142,0.007519763858210515,0.015769931907822166,0.010699172127782042,-0.002067244278018854,0.01874605139260499,0.005117545954190117,0.01052167232811052,0.0016016528604509972,0.009052903236218324,-0.001999123498579447
2018-04-05,0.006934394260265986,-0.0014040471506988617,0.02919384373872269,0.02031997594465018,-0.005140323544257752,0.013130692746155193,0.003616791273557407,0.00025424944615770606,0.014219324269803879,0.0005413582622211255,0.010287204921487048,-0.0031626647949508646,0.00569703659212073,0.007891763790947248,-0.00745744776792423,0.0012237641490551177,0.011518279179872248,-0.0003956083606981853,0.006574323797754467,0.006467633842110798,0.015359771458558491
2018-04-06,-0.025579014217032348,0.0022495067010888103,-0.032044139547784845,-0.03469934478445924,0.004689954877408642,-0.024937346398374305,-0.01081093950274481,-0.02251321701165121,-0.03458813439236308,-0.02327335111747908,-0.007622010117413147,-0.004695420958335084,-0.025023256391601523,-0.022285519075470606,0.010935804405142413,-0.022307583356225735,-0.028797804712677344,-0.007515321909406958,-0.010414735043686285,-0.015754442148837255,-0.015127417778719177
